name,collection,path,repo_url,license,version,author,has_frontmatter,is_template,duplicate_of,description
sociologist-analyst,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/sociologist-analyst/SKILL.md,https://github.com/franklee16/academic-research-skills,,1.0.0,,True,False,,"Analyzes events through sociological lens using social structures, institutions, stratification, culture, norms, collective behavior, and multiple theoretical perspectives (functionalist, conflict, symbolic interactionist). Provides insights on social patterns, group dynamics, inequality, socialization, social change, and collective action. Use when: Social movements, inequality, cultural trends, group behavior, institutions, identity, social change. Evaluates: Social structures, power relations, inequality, norms, group dynamics, cultural patterns, social change."
stata-accounting-research,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/stata-accounting-research-master/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,skills/empirical-research-skills/skills/18-jusi-aalto-stata-accounting-research/SKILL.md,"STATA code pattern library for empirical archival accounting research. Provides tested syntax from 126 peer-reviewed JAR (Journal of Accounting Research) replication files (2017-2025). Use when the user asks procedural questions like ""How do I implement [method]?"" or ""Show me code for [technique]"" — including: entropy balancing, propensity score matching (PSM), difference-in-differences (DiD), regression discontinuity (RDD), instrumental variables (IV), event studies (CAR/BHAR), survival analysis, Fama-MacBeth regressions, bootstrap, quantile regression, reghdfe/xtreg/areg, clustering standard errors, fixed effects, esttab/outreg2 table formatting, winsorization, leads/lags. Users can specify their variables (e.g., treatment, outcomes, controls) and receive adapted syntax. NOTE: This skill provides code patterns from published papers, not research design advice."
stata-analyst,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/stata-analyst/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,,"Stata statistical analysis for publication-ready sociology research. Guides you through phased workflows for DiD, IV, matching, panel methods, and more. Use when doing quantitative analysis in Stata for academic papers."
stata-data-cleaning,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/stata-data-cleaning/SKILL.md,https://github.com/franklee16/academic-research-skills,,1.0.0,Awesome Econ AI Community,True,False,skills/empirical-research-skills/skills/09-meleantonio-awesome-econ-ai-stuff/_skills/data/stata-data-cleaning/SKILL.md,Clean and transform messy data in Stata with reproducible workflows
stata-regression,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/stata-regression/SKILL.md,https://github.com/franklee16/academic-research-skills,,1.0.0,Awesome Econ AI Community,True,False,skills/empirical-research-skills/skills/09-meleantonio-awesome-econ-ai-stuff/_skills/analysis/stata-regression/SKILL.md,Run regression analyses in Stata with publication-ready output tables.
stata,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/stata-skill-main/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,,"Use when writing, running, or debugging Stata code, do files, ado files, packages, or Mata programs in this environment. Use when loading Stata datasets, running regressions, managing data, developing Stata commands or packages, or working with Stata/Mata syntax."
stata,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/stata/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,skills/empirical-research-skills/skills/14-luischanci-claude-code-research-starter/dot-claude/skills/stata/SKILL.md,"Comprehensive Stata reference for writing correct .do files, data management, econometrics, causal inference, graphics, Mata programming, and 17+ community packages (reghdfe, estout, did, rdrobust, etc.). Covers syntax, options, gotchas, and idiomatic patterns. Use this skill whenever the user asks you to write, debug, or explain Stata code."
StatsPAI_skill,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/StatsPAI_skill/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,,"Agent-native one-stop toolkit for the full empirical data-analysis pipeline in Python (v1.6+). 900+ functions, one import (`import statspai as sp`), unified API. Covers the complete loop after data cleaning — descriptive stats & EDA (sp.sumstats, sp.balance_table, sp.balance_panel), estimand-first research-question DSL (sp.causal_question), LLM-assisted DAG discovery (sp.llm_dag_propose/validate/constrained), one-call orchestration (sp.causal), classical estimators (OLS, IV, DID, staggered DID, RDD, PSM, SCM), ML causal (DML, Causal Forest, Meta-Learners, TMLE), neural causal, text causal (sp.causal_text), and diagnostics + robustness (sp.diagnose, sp.spec_curve, sp.honest_did). Use when the user asks to run a full empirical analysis, decide which estimator to use (""DID vs RD vs IV?""), explore models via DAG, estimate treatment effects, evaluate policy, run observational studies, or apply any of the listed econometric methods in Python. Every function returns structured result objects with self-describing schemas for LLM-driven workflows. Data cleaning (missing values, type coercion, merges) is *not* covered — handle that with pandas first, then enter StatsPAI."
api-data-fetcher,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-sourcing/api-data-fetcher/SKILL.md,https://github.com/franklee16/academic-research-skills,,1.0.0,Awesome Econ AI Community,True,False,skills/empirical-research-skills/skills/09-meleantonio-awesome-econ-ai-stuff/_skills/data/api-data-fetcher/SKILL.md,"Fetch economic data from FRED, World Bank, and other APIs"
fred-economic-data,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-sourcing/fred-economic-data/SKILL.md,https://github.com/franklee16/academic-research-skills,Unknown,,,True,False,,"Query FRED (Federal Reserve Economic Data) API for 800,000+ economic time series from 100+ sources. Access GDP, unemployment, inflation, interest rates, exchange rates, housing, and regional data. Use for macroeconomic analysis, financial research, policy studies, economic forecasting, and academic research requiring U.S. and international economic indicators."
sec-edgar-parser,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-sourcing/sec-edgar-parser/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,,"Skill for accessing, downloading, and parsing financial filings from the SEC EDGAR database. Helps users retrieve 10-K, 10-Q, 8-K, and other forms using the SEC's JSON API."
research-grants,franklee-academic-research-skills,skills/franklee-academic-research-skills/grants/research-grants/SKILL.md,https://github.com/franklee16/academic-research-skills,MIT license,,,True,False,,"Write competitive research proposals for NSF, NIH, DOE, DARPA, and Taiwan NSTC. Agency-specific formatting, review criteria, budget preparation, broader impacts, significance statements, innovation narratives, and compliance with submission requirements."
academic-deep-research,franklee-academic-research-skills,skills/franklee-academic-research-skills/literature-review/academic-deep-research/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,,"Transparent, rigorous research with full methodology — not a black-box API wrapper. Conducts exhaustive investigation through mandated 2-cycle research per theme, APA 7th citations, evidence hierarchy, and 3 user checkpoints. Self-contained using native OpenClaw tools (web_search, web_fetch, sessions_spawn). Use for literature reviews, competitive intelligence, or any research requiring academic rigor and reproducibility."
academic-researcher,franklee-academic-research-skills,skills/franklee-academic-research-skills/literature-review/academic-researcher/SKILL.md,https://github.com/franklee16/academic-research-skills,MIT,,,True,False,,"Academic research assistant for literature reviews, paper analysis, and scholarly writing. Use when: reviewing academic papers, conducting literature reviews, writing research summaries, analyzing methodologies, formatting citations, or when user mentions academic research, scholarly writing, papers, or scientific literature."
deep-research-pro,franklee-academic-research-skills,skills/franklee-academic-research-skills/literature-review/deep-research-pro/SKILL.md,https://github.com/franklee16/academic-research-skills,,1.0.0,,True,False,,"Multi-source deep research agent. Searches the web, synthesizes findings, and delivers cited reports. No API keys required."
research-add-fields,franklee-academic-research-skills,skills/franklee-academic-research-skills/literature-review/Deep-Research-skills-master/skills/research-codex-en/research-add-fields/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research-add-fields/SKILL.md,Add field definitions to existing research outline.
research-add-items,franklee-academic-research-skills,skills/franklee-academic-research-skills/literature-review/Deep-Research-skills-master/skills/research-codex-en/research-add-items/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research-add-items/SKILL.md,Add items (research objects) to existing research outline.
research-deep,franklee-academic-research-skills,skills/franklee-academic-research-skills/literature-review/Deep-Research-skills-master/skills/research-codex-en/research-deep/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research-deep/SKILL.md,"Read research outline, launch independent agent for each item for deep research. Disable task output."
research-report,franklee-academic-research-skills,skills/franklee-academic-research-skills/literature-review/Deep-Research-skills-master/skills/research-codex-en/research-report/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research-report/SKILL.md,"Summarize deep research results into markdown report, cover all fields, skip uncertain values."
research,franklee-academic-research-skills,skills/franklee-academic-research-skills/literature-review/Deep-Research-skills-master/skills/research-codex-en/research/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research/SKILL.md,"Conduct preliminary research on a topic and generate research outline. For academic research, benchmark research, technology selection, etc."
